api/bedrock-converse-stream.ts:1064-1082	image formats	image/jpeg|jpg→jpeg, png, gif, webp; unknown→throw	DRIFT	bedrock.rs:1672-1679	ri maps unknown mime by stripping "image/" prefix instead of erroring; e.g. image/bmp → format "bmp" sent to Bedrock where pi fails the request locally
api/bedrock-converse-stream.ts:1004-1012	govcloud detection	configured region us-gov-* prefix; model id us-gov. | arn:aws-us-gov:	DRIFT	bedrock.rs:1776-1785, http_api_provider.rs:1023	same literals, but ri tests the fully-resolved region (incl ARN/endpoint-derived/us-east-1 default) while pi tests only option/env region; a us-gov endpoint without region env omits thinking.display in ri but not pi
api/bedrock-converse-stream.ts:1025	thinking display default	summarized (omitted on govcloud)	MATCH	bedrock.rs:1567-1576	identical
api/bedrock-converse-stream.ts:1026-1052	adaptive: thinking{type adaptive,display}+output_config.effort; budget: thinking{type enabled,budget_tokens,display}; defaults 1024/2048/8192/16384, xhigh/max→16384, custom budgets clamped to high	as listed	MATCH	bedrock.rs:1578-1605,1762-1774	identical
api/bedrock-converse-stream.ts:1054-1056	anthropic_beta for non-adaptive thinking	["interleaved-thinking-2025-05-14"] when interleavedThinking??true	MATCH	bedrock.rs:1600-1602	!= Some(false)
api/bedrock-converse-stream.ts:908-936	toolConfig: omit when no tools or toolChoice "none"; auto→{auto:{}}, any→{any:{}}, tool→{tool:{name}}	as listed	MATCH	bedrock.rs:748-801	identical
api/bedrock-converse-stream.ts:251-254	messageStart role must be assistant	assistant	MATCH	bedrock.rs:845-861	same check
-	AWS SDK-replacement wire constants: shared credentials/config INI (AWS_SHARED_CREDENTIALS_FILE/AWS_CONFIG_FILE, "profile X" sections), AWS_SECURITY_TOKEN alias, web identity STS AssumeRoleWithWebIdentity Version 2011-06-15 + session name "ri-bedrock-web-identity" + AWS_ENDPOINT_URL_STS/AWS_ENDPOINT_URL + sts.amazonaws.com + 5s timeout, container creds 169.254.170.2 + AWS_CONTAINER_* + 2s timeout, SigV4 AWS4-HMAC-SHA256/aws4_request/x-amz-date/x-amz-content-sha256/x-amz-security-token, accept application/vnd.amazon.eventstream + POST {base}/model/{id}/converse-stream	-	EXTRA_IN_RI	bedrock.rs:149-535,426-476; http_api_provider.rs:1049-1054,2601	replaces @aws-sdk default credential chain/signer/Smithy transport that pi links as a dependency; values follow AWS documented behavior, no pi-source literals to compare
-	bedrock default base URL by model prefix (eu.* → bedrock-runtime.eu-central-1, else us-east-1)	-	EXTRA_IN_RI	bedrock.rs:84-90	pi encodes this mapping at catalog build time (scripts/generate-models.ts); ri also exposes it at runtime for custom models — consistent with pi's generated output
api/mistral-conversations.ts:31	MISTRAL_TOOL_CALL_ID_LENGTH	9	MATCH	mistral.rs:17	same
api/mistral-conversations.ts:32	MAX_MISTRAL_ERROR_BODY_CHARS + truncation suffix	4000; "... [truncated N chars]"	MATCH	mistral.rs:18,187-196	identical
api/mistral-conversations.ts:153-183	tool id normalizer: strip non-alnum; keep if len==9; else shortHash(seed[:attempt suffix ":n"]) alnum-filtered first 9; collision retry	as listed	MATCH	mistral.rs:664-717	identical algorithm
api/mistral-conversations.ts:219	SDK retries disabled	{strategy:"none"}	MATCH	http_api_provider.rs (mistral path)	ri makes a single attempt; no retry loop
api/mistral-conversations.ts:229-231	prompt-cache affinity header x-affinity = sessionId, only when cacheRetention!=="none"	retention-gated	DRIFT	http_api_provider.rs:512-516, mistral.rs:159-174	ri sets x-affinity whenever a sessionId exists, ignoring cacheRetention "none"; pi omits the header when caching is disabled
api/mistral-conversations.ts:258,270-272	promptCacheKey = sessionId when cacheRetention!=="none"	retention-gated	MATCH	mistral.rs:146-157	identical gate
api/mistral-conversations.ts:621-627	reasoning model routing: reasoningEffort ids mistral-small-2603, mistral-small-latest, mistral-medium-3.5; else promptMode "reasoning"	as listed	MATCH	mistral.rs:947-956,78-87	identical
api/mistral-conversations.ts:629-634	mapReasoningEffort	thinkingLevelMap[level] ?? "high"	MATCH	mistral.rs:958-964	identical incl null→high
api/mistral-conversations.ts:636-647	toolChoice values	auto|none|any|required|{type function,name}	MATCH	mistral.rs:884-917	identical
api/mistral-conversations.ts:649-664	stop reasons: stop→stop, length|model_length→length, tool_calls→toolUse, error→error, default→stop	as listed	MATCH	mistral.rs:966-974	identical
api/mistral-conversations.ts:274-293	cached prompt tokens: 6 field aliases, first non-null, clamp [0, promptTokens]	as listed	MATCH	mistral.rs:375-392	all six aliases, same order and clamp
api/mistral-conversations.ts:333-344	usage: input=prompt−cached, cacheRead=cached, cacheWrite=0, totalTokens=totalTokens||sum(all four)	as listed	MATCH	mistral.rs:343-370	identical incl camel/snake fallbacks
api/mistral-conversations.ts:485-494	tools: type function, strict:false, stripSymbolKeys(parameters)	strict false	MATCH	mistral.rs:861-882	identical
api/mistral-conversations.ts:600-618	tool result text: "[tool error] " prefix; "(see attached image)"; "(no tool output)"; "(image omitted: ...)"; "\n[tool image omitted: ...]" suffix	as listed	MATCH	mistral.rs:919-945	identical strings and branch order
api/mistral-conversations.ts:533-535	user message all-images-unsupported placeholder	(image omitted: model does not support images)	MATCH	mistral.rs:849-853	same
api/mistral-conversations.ts:424-428	fallback tool call id seed	id "null" or empty → deriveMistralToolCallId(`toolcall:${index}`, 0)	MATCH	mistral.rs:578-583	identical incl "null" sentinel
api/mistral-conversations.ts:527,586	image data URL format	data:{mime};base64,{data}	MATCH	mistral.rs:805,842	same
api/mistral-conversations.ts:(SDK)	chat endpoint	{serverURL}/v1/chat/completions	MATCH	mistral.rs:394-399	documented SDK-parity incl trailing-slash trim
api/pi-messages.ts:360-363	request URL	{base minus trailing /}/messages, "?debug=1" when debug	MATCH	pi_messages.rs:61-68	identical
api/pi-messages.ts:365-376	payload option keys temperature/maxTokens/reasoning/cacheRetention/sessionId/toolChoice	as listed	MATCH	pi_messages.rs:22-52	identical
api/pi-messages.ts:337-343	cache retention: only "long" env opt-in mapped, else unset (backend default)	PI_CACHE_RETENTION	MATCH	pi_messages.rs:35-40	request-scoped env consulted like pi
api/pi-messages.ts:384-388	request headers	authorization Bearer, accept text/event-stream, content-type application/json; options.headers override	MATCH	http_api_provider.rs:296-303	identical incl override order (.json() sets content-type)
api/pi-messages.ts:310	SSE data sentinel skipped	[DONE]	MATCH	http_api_provider.rs:2880	same
api/pi-messages.ts:116-119	diagnostic body truncation	8192 chars + "…"	MATCH	pi_messages.rs:301,313-323	identical
api/pi-messages.ts:142	response-failure diagnostic version	1	MATCH	pi_messages.rs:380	same
api/pi-messages.ts:330	diagnostic type marker	pi_messages_response_failure	MATCH	pi_messages.rs:403	same
api/pi-messages.ts:170	rewrite diagnostic type marker	pi_messages_rewrite	MATCH	pi_messages.rs:264	same
api/pi-messages.ts:106-114	error body accepted only when .error is non-null non-array object	as listed	MATCH	pi_messages.rs:305-311	is_object() excludes arrays/null
api/pi-messages.ts:190-207	terminal event mapping: done length/toolUse/else stop; error aborted/else error	as listed	MATCH	pi_messages.rs:269-292	identical
api/openrouter-images.ts:67	maxRetries default	0	MATCH	openrouter_images.rs:90	unwrap_or(0)
api/openrouter-images.ts:150	modalities	["image","text"] when model.output has text, else ["image"]	MATCH	openrouter_images.rs:247-251	identical
api/openrouter-images.ts:149	stream flag	false	MATCH	openrouter_images.rs:261	same
api/openrouter-images.ts:88-96	generated image parsing: image_url string|{url}, must start "data:", regex ^data:([^;]+);base64,(.+)$	as listed	DRIFT	openrouter_images.rs:551-569	ri splits on the first ";base64," so a data URL with extra mime parameters (data:image/png;foo;base64,..) is accepted with mime "image/png;foo" where pi's regex rejects it; canonical data URLs behave identically
api/openrouter-images.ts:162-167	usage: cacheRead = cacheWrite>0 ? max(0, cached−cacheWrite) : cached; input = prompt−cacheRead−cacheWrite	as listed	MATCH	openrouter_images.rs:317-342	identical (saturating)
api/openrouter-images.ts:176-183	cost = (model.cost.X / 1e6) * tokens, total=sum	1e6	MATCH	openrouter_images.rs:354-359	identical
api/openrouter-images.ts:54-57	missing api key → immediate error	throws before request	DRIFT	openrouter_images.rs:218-224	pi fails fast whenever options.apiKey is absent (headers not considered); ri proceeds when an authorization header is present or an env api key resolves, adding bearer_auth only as fallback — a keyless-but-header-authorized call errors in pi and succeeds in ri
api/openrouter-images.ts:(SDK)	retry policy when maxRetries>0	OpenAI SDK: initial 500ms, exponential + jitter, cap 8s; retries 408/409/429/>=500 + connection errors; honors retry-after(-ms)	DRIFT	openrouter_images.rs:26,415-492	ri hand-rolls: base 1000ms doubling, no jitter, no built-in 8s cap (cap only via maxRetryDelayMs option), statuses 408/409/425/429/500/502/503/504 plus text patterns ratelimit/overloaded/serviceunavailable/upstreamconnect/connectionrefused, honors retry-after(-ms)/RFC2822. Defaults identical (0 retries); differs only when caller opts into retries
-	abort poll granularity in images request/sleep loops	-	EXTRA_IN_RI	openrouter_images.rs:511,532	10ms poll while awaiting response/retry sleep; pi aborts via AbortSignal events. Worst case +10ms abort latency
api/lazy.ts	lazy stream/api plumbing	no behavior-affecting literals	MATCH	-	setup-error forwarding only; nothing to compare
auth/context.ts:34	fileExists leading "~" home-dir expansion	"~" prefix -> homedir	MATCH	auth/context.rs:21	strip_prefix('~') + HOME/USERPROFILE
auth/context.ts:27	env(): empty/whitespace-only value treated as unset	value.trim().length > 0	MATCH	auth/context.rs:17	filter !value.trim().is_empty()
auth/helpers.ts:13	api-key login secret prompt text	"Enter {name}"	MATCH	auth/helpers.rs:41	format!("Enter {}", name)
auth/helpers.ts:18	auth source label for stored key	"stored credential"	MATCH	auth/helpers.rs:63	"stored credential"
auth/helpers.ts:22	auth source label for env resolution	env var name	MATCH	auth/helpers.rs:74	env_var.clone()
auth/resolve.ts:92	OAuth expiry check at resolution (no skew)	Date.now() >= credential.expires	MATCH	auth/resolve.rs:178	now_millis() >= credential.expires
auth/resolve.ts:114	auth source label for OAuth	"OAuth"	MATCH	auth/resolve.rs:233	"OAuth"
auth/types.ts:18	credential type tags	"api_key" / "oauth"	MATCH	auth/types.rs:48	serde tag="type" snake_case + rename "oauth"
auth/oauth/anthropic.ts:29	Anthropic OAuth client id (base64-decoded)	9d1c250a-e61b-44d9-88ed-5944d1962f5e	MATCH	anthropic_oauth.rs:13	identical plaintext
auth/oauth/anthropic.ts:30	authorize URL	https://claude.ai/oauth/authorize	MATCH	anthropic_oauth.rs:14	identical
auth/oauth/anthropic.ts:31	token URL	https://platform.claude.com/v1/oauth/token	MATCH	anthropic_oauth.rs:15	identical
auth/oauth/anthropic.ts:32	callback host env var + default	PI_OAUTH_CALLBACK_HOST / "127.0.0.1"	MATCH	anthropic_oauth.rs:920	identical
auth/oauth/anthropic.ts:33	callback port	53692	MATCH	anthropic_oauth.rs:16	53692
auth/oauth/anthropic.ts:34	callback path	/callback	MATCH	anthropic_oauth.rs:17	identical
auth/oauth/anthropic.ts:35	redirect URI	http://localhost:53692/callback	MATCH	anthropic_oauth.rs:18	identical
auth/oauth/anthropic.ts:36	OAuth scopes	org:create_api_key user:profile user:inference user:sessions:claude_code user:mcp_servers user:file_upload	MATCH	anthropic_oauth.rs:19	identical
auth/oauth/anthropic.ts:178	token-endpoint HTTP timeout	AbortSignal.timeout(30000) ms	MISSING_IN_RI	anthropic_oauth.rs:570	send_oauth_http_request has no request timeout (reqwest default none; node_http_proxy.rs only sets pool_idle_timeout 50s)
auth/oauth/anthropic.ts:225	token expiry skew (login + refresh)	expires_in*1000 - 5*60*1000 ms	MATCH	anthropic_oauth.rs:565	identical
auth/oauth/anthropic.ts:240	authorize query param	code=true	MATCH	anthropic_oauth.rs:245	("code","true")
auth/oauth/anthropic.ts:246	PKCE challenge method	S256	MATCH	anthropic_oauth.rs:251	identical
auth/oauth/anthropic.ts:247	OAuth state value = PKCE verifier	state=verifier	MATCH	anthropic_oauth.rs:295	state: verifier
auth/oauth/anthropic.ts:199	token grant types	authorization_code / refresh_token	MATCH	anthropic_oauth.rs:419	identical (json body incl code/state/redirect_uri/code_verifier)
auth/oauth/anthropic.ts:174	token request headers	Content-Type+Accept application/json	MATCH	anthropic_oauth.rs:600	identical
auth/oauth/anthropic.ts:145	callback success message	"Anthropic authentication completed. You can close this window."	MATCH	anthropic_oauth.rs:149	identical
auth/oauth/pkce.ts:23	PKCE verifier entropy	32 random bytes base64url	MATCH	anthropic_oauth.rs:124	[0u8;32] URL_SAFE_NO_PAD
auth/oauth/pkce.ts:30	PKCE challenge algorithm	SHA-256 base64url	MATCH	anthropic_oauth.rs:128	identical
auth/oauth/device-code.ts:5	minimum poll interval	1000 ms	MATCH	device_code.rs:19	1000
auth/oauth/device-code.ts:7	default poll interval (RFC 8628)	5 s	MATCH	device_code.rs:22	5
auth/oauth/device-code.ts:9	slow_down interval increment	5000 ms	MATCH	device_code.rs:25	5000
auth/oauth/device-code.ts:1	cancel/timeout/slow_down-timeout messages	"Login cancelled" / "Device flow timed out" / WSL clock-drift message	MATCH	device_code.rs:15	identical strings
auth/oauth/github-copilot.ts:10	Copilot OAuth client id (base64-decoded)	Iv1.b507a08c87ecfe98	MATCH	github_copilot_oauth.rs:15	identical plaintext
auth/oauth/github-copilot.ts:13	User-Agent header	GitHubCopilotChat/0.35.0	MATCH	github_copilot_oauth.rs:16	identical
auth/oauth/github-copilot.ts:14	Editor-Version header	vscode/1.107.0	MATCH	github_copilot_oauth.rs:17	identical
auth/oauth/github-copilot.ts:15	Editor-Plugin-Version header	copilot-chat/0.35.0	MATCH	github_copilot_oauth.rs:18	identical
auth/oauth/github-copilot.ts:16	Copilot-Integration-Id header	vscode-chat	MATCH	github_copilot_oauth.rs:19	identical
auth/oauth/github-copilot.ts:18	X-GitHub-Api-Version header value for /models listing	2026-06-01	MISSING_IN_RI	-	ri never calls GET {base}/models; header+value absent from crate
auth/oauth/github-copilot.ts:57	device/access-token/copilot-token URL templates	https://{d}/login/device/code, https://{d}/login/oauth/access_token, https://api.{d}/copilot_internal/v2/token	MATCH	github_copilot_oauth.rs:229	identical
auth/oauth/github-copilot.ts:85	default Copilot API base	https://api.individual.githubcopilot.com	MATCH	github_copilot_oauth.rs:775	identical
auth/oauth/github-copilot.ts:84	enterprise fallback base	https://copilot-api.{enterpriseDomain}	MATCH	github_copilot_oauth.rs:773	identical
auth/oauth/github-copilot.ts:69	proxy-ep token parsing + proxy.->api. rewrite	/proxy-ep=([^;]+)/ ; ^proxy\. -> api.	MATCH	github_copilot_oauth.rs:779	split_once("proxy-ep=") + strip_prefix("proxy.")
auth/oauth/github-copilot.ts:125	available-models fetch timeout	AbortSignal.timeout(5000) ms	MISSING_IN_RI	-	models listing not implemented in ri
auth/oauth/github-copilot.ts:96	selectable model filter	model_picker_enabled===true && policy.state!=="disabled" && supports.tool_calls!==false	MISSING_IN_RI	-	models listing not implemented in ri
auth/oauth/github-copilot.ts:286	availableModelIds stored on credential (login + refresh)	fetchAvailableGitHubCopilotModelIds()	MISSING_IN_RI	github_copilot_oauth.rs:590	ri refresh/login never populate availableModelIds; downstream model filtering by account availability cannot happen
auth/oauth/github-copilot.ts:150	device flow scope	read:user	MATCH	github_copilot_oauth.rs:259	identical
auth/oauth/github-copilot.ts:217	device grant type	urn:ietf:params:oauth:grant-type:device_code	MATCH	github_copilot_oauth.rs:353	identical
auth/oauth/github-copilot.ts:227	poll error codes	authorization_pending / slow_down(+interval)	MATCH	github_copilot_oauth.rs:541	identical
auth/oauth/github-copilot.ts:204	waitBeforeFirstPoll	true	MATCH	github_copilot_oauth.rs:111	true
auth/oauth/github-copilot.ts:248	default domain	github.com	MATCH	github_copilot_oauth.rs:556	identical
auth/oauth/github-copilot.ts:274	copilot token expiry skew	expires_at*1000 - 5*60*1000 ms	MATCH	github_copilot_oauth.rs:761	identical
auth/oauth/github-copilot.ts:296	model policy URL	{base}/models/{modelId}/policy	MATCH	github_copilot_oauth.rs:652	identical
auth/oauth/github-copilot.ts:305	policy request headers	openai-intent: chat-policy; x-interaction-type: chat-policy	MATCH	github_copilot_oauth.rs:649	identical
auth/oauth/github-copilot.ts:308	policy request body	{"state":"enabled"}	MATCH	github_copilot_oauth.rs:658	identical
auth/oauth/github-copilot.ts:161	device-code response: interval optional (default 5s poller fallback)	interval?: number	DRIFT	github_copilot_oauth.rs:306	ri required_u64("interval") errors when GitHub omits interval; pi falls back to RFC 8628 default 5s
auth/oauth/github-copilot.ts:176	verification_uri scheme allowlist	https:/http: only	MATCH	github_copilot_oauth.rs:315	identical
auth/oauth/github-copilot.ts:332	enterprise prompt text/placeholder	"GitHub Enterprise URL/domain (blank for github.com)" / company.ghe.com	MATCH	auth/interactive.rs:80	identical
auth/oauth/openai-codex.ts:26	Codex OAuth client id	app_EMoamEEZ73f0CkXaXp7hrann	MATCH	openai_codex_oauth.rs:14	identical
auth/oauth/openai-codex.ts:27	auth base / authorize / token URLs	https://auth.openai.com{,/oauth/authorize,/oauth/token}	MATCH	openai_codex_oauth.rs:15	identical
auth/oauth/openai-codex.ts:30	redirect URI (port 1455, /auth/callback)	http://localhost:1455/auth/callback	MATCH	openai_codex_oauth.rs:17	identical
auth/oauth/openai-codex.ts:31	device endpoints	/api/accounts/deviceauth/usercode, /api/accounts/deviceauth/token, /codex/device, /deviceauth/callback	MATCH	openai_codex_oauth.rs:413	identical
auth/oauth/openai-codex.ts:35	device code timeout	15*60 s	MATCH	openai_codex_oauth.rs:419	15*60
auth/oauth/openai-codex.ts:36	login method ids	"browser" / "device_code"	MATCH	auth/interactive.rs:34	identical (labels identical too)
auth/oauth/openai-codex.ts:38	scope	openid profile email offline_access	MATCH	openai_codex_oauth.rs:20	identical
auth/oauth/openai-codex.ts:39	JWT claim path + account claim	https://api.openai.com/auth . chatgpt_account_id	MATCH	openai_codex_responses.rs:65	identical
auth/oauth/openai-codex.ts:70	OAuth state entropy	randomBytes(16) hex	MATCH	openai_codex_oauth.rs:24	16 bytes hex
auth/oauth/openai-codex.ts:145	token expiry (no skew)	Date.now() + expires_in*1000	MATCH	openai_codex_oauth.rs:358	identical (no skew)
auth/oauth/openai-codex.ts:157	token request content type	application/x-www-form-urlencoded	MATCH	openai_codex_oauth.rs:380	identical
auth/oauth/openai-codex.ts:306	authorize extras	id_token_add_organizations=true; codex_cli_simplified_flow=true; originator=pi	MATCH	openai_codex_oauth.rs:57	identical incl default originator "pi"
auth/oauth/openai-codex.ts:265	poll HTTP 403/404 treated as pending	403|404 -> pending	MATCH	openai_codex_oauth.rs:561	identical
auth/oauth/openai-codex.ts:277	poll error codes	deviceauth_authorization_pending / slow_down	MATCH	openai_codex_oauth.rs:578	identical
auth/oauth/openai-codex.ts:199	device usercode 404 special-case message	device code login not enabled	MATCH	openai_codex_oauth.rs:451	identical
auth/oauth/openai-codex.ts:216	interval accepts numeric string	Number(json.interval.trim())	MATCH	openai_codex_oauth.rs:477	string parsed as f64
auth/oauth/openai-codex.ts:462	manual-code prompt + placeholder	"Complete login in your browser, or paste..." / REDIRECT_URI	MATCH	auth/interactive.rs:36	identical
auth/oauth/radius.ts:25	callback host	127.0.0.1 (no env override)	MATCH	radius.rs:23	identical
auth/oauth/radius.ts:26	callback port	1456	MATCH	radius.rs:24	1456
auth/oauth/radius.ts:27	callback path	/oauth/callback	MATCH	radius.rs:25	identical
auth/oauth/radius.ts:29	token expiry skew	60000 ms	MATCH	radius.rs:26	60_000
auth/oauth/radius.ts:30	login method ids	"browser" / "device-code"	MATCH	radius.rs:27	identical (hyphenated)
auth/oauth/radius.ts:55	OAuth config discovery path	GET {gateway}/v1/oauth	MATCH	radius.rs:151	identical
auth/oauth/radius.ts:225	browser-flow OAuth state format	crypto.randomUUID() (36-char UUID)	DRIFT	radius.rs:290	ri reuses generate_openai_codex_oauth_state() = 16 random bytes hex (32 chars); opaque to server, entropy comparable, but state format differs from pi
auth/oauth/radius.ts:234	authorize param	handoff=url	MATCH	radius.rs:300	identical
auth/oauth/radius.ts:233	PKCE challenge method	S256	MATCH	radius.rs:299	identical
auth/oauth/radius.ts:339	device poll error codes	authorization_pending / slow_down / expired_token / access_denied	MATCH	radius.rs:437	identical incl failure messages
auth/oauth/radius.ts:201	callback success message	"Signed in to Radius. You may now close this page."	MATCH	radius.rs:310	identical
auth/oauth/radius.ts:279	device authorization request body	client_id + scope form-encoded	MATCH	radius.rs:353	identical
auth/oauth/xai.ts:8	xAI OAuth client id	b1a00492-073a-47ea-816f-4c329264a828	MATCH	xai_oauth.rs:24	identical
auth/oauth/xai.ts:9	xAI scope	openid profile email offline_access grok-cli:access api:access	MATCH	xai_oauth.rs:25	identical
auth/oauth/xai.ts:10	device code URL	https://auth.x.ai/oauth2/device/code	MATCH	xai_oauth.rs:26	identical
auth/oauth/xai.ts:11	token URL	https://auth.x.ai/oauth2/token	MATCH	xai_oauth.rs:27	identical
auth/oauth/xai.ts:13	refresh skew	5*60*1000 ms	MATCH	xai_oauth.rs:33	identical
auth/oauth/xai.ts:14	default token lifetime when expires_in omitted	3600 s	MATCH	xai_oauth.rs:34	3600.0
auth/oauth/xai.ts:151	device request extra param	referrer=pi	MATCH	xai_oauth.rs:189	identical
auth/oauth/xai.ts:165	waitBeforeFirstPoll	true	MATCH	xai_oauth.rs:334	true
auth/oauth/xai.ts:183	poll error codes	authorization_pending / slow_down(+interval) / access_denied|authorization_denied / expired_token	MATCH	xai_oauth.rs:274	identical incl messages
auth/oauth/xai.ts:58	verification URI scheme allowlist	https: only	MATCH	xai_oauth.rs:98	identical
auth/oauth/xai.ts:131	refresh-token retention when server omits rotation	keep previous refresh_token	MATCH	xai_oauth.rs:127	identical
auth/oauth/xai.ts:230	OAuth display name / login label	"xAI (Grok/X subscription)" / "Sign in with SuperGrok or X Premium"	MATCH	xai_oauth.rs:28	identical
-	ri OAuth callback connection read timeout	-	EXTRA_IN_RI	anthropic_oauth.rs:689	5s per-read timeout; pi Node http server has none (harmless hardening; slow callback request could be dropped in ri but not pi)
-	ri OAuth callback request size cap	-	EXTRA_IN_RI	anthropic_oauth.rs:697	8192-byte header cap; no pi counterpart
-	ri OAuth callback rejects non-GET with 405	-	EXTRA_IN_RI	anthropic_oauth.rs:707	pi serves any method on the callback path
providers/all.ts:86	builtinProviders registration set (37 catalog providers + radius)	38 providers: amazon-bedrock..zai-coding-cn + radius	MATCH	providers_all.rs:190	seed_provider_ids() (37 catalog, set identical) + radius appended
providers/all.ts:115	radius position in provider registration order	radius registered in alphabetical position (after qwen-token-plan-cn, before together)	DRIFT	providers_all.rs:195	radius appended last after all catalog providers; iteration/registration order of Models collection differs for radius only
providers/all.ts:139	builtinImagesProviders set	[openrouterImagesProvider()]	MATCH	providers_all.rs:286-293	single openrouter images provider
providers/amazon-bedrock.ts:76	provider id	amazon-bedrock	MATCH	providers_all.rs:150	ambient-auth provider set includes "amazon-bedrock"; catalog id matches
providers/amazon-bedrock.ts:56	bedrock ambient env detect: bearer token	AWS_BEARER_TOKEN_BEDROCK	MATCH	env_api_keys.rs:118	AWS_BEARER_TOKEN_BEDROCK (order within OR-chain differs; only affects pi source label)
providers/amazon-bedrock.ts:57	bedrock ambient env detect: profile	AWS_PROFILE	MATCH	env_api_keys.rs:116	AWS_PROFILE
providers/amazon-bedrock.ts:64	bedrock ambient env detect: access keys	AWS_ACCESS_KEY_ID && AWS_SECRET_ACCESS_KEY	MATCH	env_api_keys.rs:117	same pair
providers/amazon-bedrock.ts:67	bedrock ambient env detect: ECS relative uri	AWS_CONTAINER_CREDENTIALS_RELATIVE_URI	MATCH	env_api_keys.rs:120	same
providers/amazon-bedrock.ts:68	bedrock ambient env detect: ECS full uri	AWS_CONTAINER_CREDENTIALS_FULL_URI	MATCH	env_api_keys.rs:121	same
providers/amazon-bedrock.ts:69	bedrock ambient env detect: web identity	AWS_WEB_IDENTITY_TOKEN_FILE (alone suffices)	DRIFT	env_api_keys.rs:119	ri requires AWS_WEB_IDENTITY_TOKEN_FILE && AWS_ROLE_ARN; with token file but no AWS_ROLE_ARN pi detects ambient bedrock credentials, ri does not
providers/amazon-bedrock.ts:14-50	bedrock interactive login flow (select ids bearer-token/aws-profile/credential-chain; stores bearer key or AWS_PROFILE env)	3 login methods	MISSING_IN_RI	-	ri AmbientApiKeyAuth has resolve only, no login(); interactive bedrock credential storage flow absent
providers/ant-ling.ts:10	ant-ling baseUrl	https://api.ant-ling.com/v1	MATCH	models_generated/ant-ling.json	identical
providers/ant-ling.ts:11	ant-ling api key env	[ANT_LING_API_KEY]	MATCH	env_api_keys.rs:10	identical
providers/anthropic.ts:11	anthropic baseUrl	https://api.anthropic.com	MATCH	models_generated/anthropic.json	identical (also models_generator.rs)
providers/anthropic.ts:14	anthropic api key env precedence	[ANTHROPIC_OAUTH_TOKEN, ANTHROPIC_API_KEY]	MATCH	env_api_keys.rs:6	same names, same order
providers/anthropic.ts:15	anthropic oauth wiring	oauth "Anthropic (Claude Pro/Max)"	MATCH	oauth_auth_storage.rs:122-125	built-in oauth provider id anthropic, same display name
providers/azure-openai-responses.ts:10	azure api key env	[AZURE_OPENAI_API_KEY]	MATCH	env_api_keys.rs:8	identical (no provider baseUrl in either; models carry url)
providers/cerebras.ts:10	cerebras baseUrl	https://api.cerebras.ai/v1	MATCH	models.rs / models_generated/cerebras.json	identical
providers/cerebras.ts:11	cerebras api key env	[CEREBRAS_API_KEY]	MATCH	env_api_keys.rs:19	identical
providers/cloudflare-ai-gateway.ts:13	provider id + 3 api bindings	cloudflare-ai-gateway: anthropic-messages/openai-completions/openai-responses	MATCH	models_generated/cloudflare-ai-gateway.json	apis per model in catalog; dispatch via registry
providers/cloudflare-auth.ts:4	cloudflare api key env	CLOUDFLARE_API_KEY	MATCH	env_api_keys.rs:33	same for both cloudflare providers
providers/cloudflare-auth.ts:5	cloudflare account id env	CLOUDFLARE_ACCOUNT_ID	MATCH	models.rs:10-15 + models.rs:4547	resolved from scoped/process env at request time
providers/cloudflare-auth.ts:6	cloudflare gateway id env	CLOUDFLARE_GATEWAY_ID	MATCH	models.rs:12-15 + models.rs:4547	same
providers/cloudflare-auth.ts:86-88	ai-gateway auth headers	cf-aig-authorization: Bearer <key>; Authorization=null; x-api-key=null (suppress defaults)	MATCH	http_api_provider.rs:2249-2255, anthropic.rs:962-970	ri sets cf-aig-authorization Bearer and suppresses default bearer/x-api-key for cloudflare-ai-gateway
providers/cloudflare-stream.ts:12-13	baseUrl placeholder substitution set	only {CLOUDFLARE_ACCOUNT_ID} and {CLOUDFLARE_GATEWAY_ID}; unresolved placeholder left literally in URL	DRIFT	models.rs:4547-4591	ri substitutes any {UPPERCASE_ENV} placeholder (cloudflare providers only) and returns an error when the env var is unset instead of sending the literal placeholder; same outcome for the two documented vars when set
providers/cloudflare-workers-ai.ts:9	provider id + api	cloudflare-workers-ai, openai-completions	MATCH	models_generated/cloudflare-workers-ai.json	identical
providers/deepseek.ts:10	deepseek baseUrl	https://api.deepseek.com	MATCH	models.rs / models_generated/deepseek.json	identical
providers/deepseek.ts:11	deepseek api key env	[DEEPSEEK_API_KEY]	MATCH	env_api_keys.rs:9	identical
providers/fireworks.ts:11	fireworks baseUrl	https://api.fireworks.ai/inference	MATCH	models.rs / models_generated/fireworks.json	identical
providers/fireworks.ts:12	fireworks api key env	[FIREWORKS_API_KEY]	MATCH	env_api_keys.rs:29	identical
providers/github-copilot.ts:13	github-copilot baseUrl	https://api.individual.githubcopilot.com	MATCH	github_copilot_oauth.rs:775	same default individual endpoint (enterprise domain override in both)
providers/github-copilot.ts:15	copilot api key env	[COPILOT_GITHUB_TOKEN]	MATCH	env_api_keys.rs:5	identical
providers/github-copilot.ts:16	copilot oauth wiring	oauth "GitHub Copilot"	MATCH	oauth_auth_storage.rs:126-130	built-in oauth provider id github-copilot
